"","NETWORK","PI","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","QUAD","SIDE","FISH.SIZE","COUNT","AREA","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES","SAMPLING_METHOD","NOTES","BLADE_LENGTH_CM","WIDTH_CM","STIPE_LENGTH_CM","WET_WEIGHT","DRY_WEIGHT","PERCENT_COVER"
"4983","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","ASFO","20-0","O",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4984","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","ASFO","20-40","I",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4985","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","ASFO","40-20","O",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4986","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","ASRU","0-20","I",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4987","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","ASRU","20-0","O",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4988","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","ASRU","20-40","I",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4989","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","ASRU","40-20","O",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4990","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CABO","0-20","I",NA,4,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4991","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CABO","20-0","O",NA,5,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4992","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CABO","20-40","I",NA,5,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4993","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CABO","40-20","O",NA,0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4994","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CAIR","0-20","I",NA,0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4995","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CAIR","20-0","O",NA,0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4996","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CAIR","20-40","I",NA,0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4997","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CAIR","40-20","O",NA,0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4998","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CAMA","0-20","I",NA,0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas","keen_swath",NA,NA,NA,NA,NA,NA,NA
"4999","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CAMA","20-0","O",NA,2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5000","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CAMA","20-40","I",NA,0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5001","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CAMA","40-20","O",NA,0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5002","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CAMA JV","0-20","I",NA,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_swath",NA,NA,NA,NA,NA,NA,NA
"5003","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CAMA JV","20-0","O",NA,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_swath",NA,NA,NA,NA,NA,NA,NA
"5004","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CAMA JV","20-40","I",NA,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_swath",NA,NA,NA,NA,NA,NA,NA
"5005","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","CAMA JV","40-20","O",NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_swath",NA,NA,NA,NA,NA,NA,NA
"5006","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","HESA","0-20","I",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5007","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","HESA","20-0","O",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5008","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","HESA","20-40","I",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5009","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","HESA","40-20","O",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5010","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","HOAM","0-20","I",NA,2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5011","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","HOAM","20-0","O",NA,2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5012","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","HOAM","20-40","I",NA,1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5013","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","HOAM","40-20","O",NA,1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5014","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","MYSP","0-20","I",NA,1,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5015","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","MYSP","20-0","O",NA,1,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5016","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","MYSP","20-40","I",NA,3,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5017","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","MYSP","40-20","O",NA,1,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5018","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","PHGU","0-20","I",NA,1,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5019","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","PHGU","20-0","O",NA,14,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5020","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","PHGU","20-40","I",NA,1,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5021","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","PHGU","40-20","O",NA,11,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5022","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","ASFO","0-20","I",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5023","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","ASFO","20-0","O",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5024","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","ASFO","20-40","I",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5025","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","ASFO","40-20","O",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5026","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","ASRU","0-20","I",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5027","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","ASRU","20-0","O",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5028","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","ASRU","20-40","I",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5029","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","ASRU","40-20","O",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5030","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","CABO","0-20","I",NA,1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5031","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","CABO","20-0","O",NA,6,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5032","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","CABO","20-40","I",NA,6,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5033","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","CABO","40-20","O",NA,2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5034","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","CAIR","0-20","I",NA,2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5035","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","CAIR","20-0","O",NA,3,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5036","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","CAIR","20-40","I",NA,1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5037","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","CAIR","40-20","O",NA,2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5038","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","CAMA","0-20","I",NA,0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5039","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","CAMA","20-0","O",NA,1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5040","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","CAMA","20-40","I",NA,0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5041","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","CAMA","40-20","O",NA,0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5042","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","HESA","0-20","I",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5043","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","HESA","20-0","O",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5044","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","HESA","20-40","I",NA,1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5045","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","HESA","40-20","O",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5046","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","HOAM","0-20","I",NA,2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5047","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","HOAM","20-0","O",NA,3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5048","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","HOAM","20-40","I",NA,5,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5049","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","HOAM","40-20","O",NA,4,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5050","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","MYSP","0-20","I",NA,0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5051","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","MYSP","20-0","O",NA,1,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5052","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","MYSP","20-40","I",NA,0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5053","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","MYSP","40-20","O",NA,0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5054","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","PHGU","0-20","I",NA,0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5055","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","PHGU","20-0","O",NA,2,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5056","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","PHGU","20-40","I",NA,1,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5057","KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove","PHGU","40-20","O",NA,2,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5058","KEEN ONE","Byrnes",2016,8,8,"NE Appledore","Broad Cove","ASFO","0-20","I",NA,0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_swath",NA,NA,NA,NA,NA,NA,NA
"5059","KEEN ONE","Byrnes",2016,8,8,"NE Appledore","Broad Cove","ASFO","20-0","O",NA,1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_swath",NA,NA,NA,NA,NA,NA,NA
